auto_redeem_block,auto_redeem_gas_used,auto_redeem_receipt_status,auto_redeem_timestamp,auto_redeem_tx_hash,call_data,call_value_refund_address,child_chain_id,consuming_batch_link_status,consuming_batch_sequence,creation_receipt_status,creation_status,derivation,dest_address,excess_fee_refund_address,failure_reason,gas_limit,l1_block_hash,l1_block_number,l1_block_timestamp,l1_log_index,l1_tx_hash,l1_value,l2_call_value,l2_creation_block,l2_creation_block_hash,l2_creation_gas_used,l2_creation_timestamp,l2_creation_tx_hash,l2_creation_tx_index,mapping_confidence,mapping_method,mapping_status,max_fee_per_gas,max_submission_fee,message_kind,message_number,parent_base_fee,payload_hash,raw_event_data,redeem_status,retryable_creation_id,sender,w_effect_seconds,w_ingest_seconds
486774999,95174,1,1784784999,0x7bdca971cfd4c469ad91c9c7fb837f91d328f76e883589b4bcfd5c1e8eaac9e6,0x2e567b360000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c59900000000000000000000000030af08591b47e42dd917d7a20c26b663a12d621600000000000000000000000030af08591b47e42dd917d7a20c26b663a12d621600000000000000000000000000000000000000000000000000000000002c586200000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000b57726170706564204254430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000045742544300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000,0x30af08591b47e42dd917d7a20c26b663a12d6216,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x09e9222e96e7b4ae2a407b98d48e330053351eee,0x30af08591b47e42dd917d7a20c26b663a12d6216,,125658,0xeb734925470b73374fd702494e20e2850f843b7cb8e3497da53df1e6cdb13cc4,25593342,1784784503,502,0x2d1142b5f8d3e33d60360663e4afab1f479baa148425f11c0bd7d819f005a58c,18016602136640,0,486774999,0x095ff45896603f569f15518f23d83b70483371c18f4bd3d8a9412d5584a1c2a3,125658,1784784999,0xb015106783cd3a379036914bcb01c632b8c502b3e0e67b34b258281a9cab70a2,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,120156000,2918039488640,9,2514427,95971083,0x92ff5d92d3fbd4056deb40a327f45d069d8b6ad8deb30f3376a301fac471d95c,0x00000000000000000000000009e9222e96e7b4ae2a407b98d48e330053351eee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001062d12ba040000000000000000000000000000000000000000000000000000002a768b5088000000000000000000000000030af08591b47e42dd917d7a20c26b663a12d621600000000000000000000000030af08591b47e42dd917d7a20c26b663a12d6216000000000000000000000000000000000000000000000000000000000001eada0000000000000000000000000000000000000000000000000000000007296f6000000000000000000000000000000000000000000000000000000000000002e42e567b360000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c59900000000000000000000000030af08591b47e42dd917d7a20c26b663a12d621600000000000000000000000030af08591b47e42dd917d7a20c26b663a12d621600000000000000000000000000000000000000000000000000000000002c586200000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000b57726170706564204254430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000045742544300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0xb015106783cd3a379036914bcb01c632b8c502b3e0e67b34b258281a9cab70a2,0xb4b8b6f88361f48403514059f1f16c8e78d61ffd,496,496
486776549,95174,1,1784785389,0x043ba7a512f1f3a6c3ffeb9b721dea49ac13c23de6b0b2ab496156e900c66166,0x2e567b36000000000000000000000000ba100000625a3754423978a60c9317c58a424e3d00000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000000000000000000000000000f38bc1dd78e99ee7c00000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000842616c616e63657200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000342414c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000,0x49719d256a5ea16bfa579ea16e95bea9fa41a452,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x09e9222e96e7b4ae2a407b98d48e330053351eee,0x49719d256a5ea16bfa579ea16e95bea9fa41a452,,300000,0x380309da0b541ee1ec7435e044eaa487634aae29a9810530ca76f502729ed10f,25593358,1784784707,191,0x60fd2a2dc24b2fbfe7a96fbda2d9e64d25831e78131be197378d6356459d7e00,32503821987000,0,486776549,0x27f2bcbeecac4dddb775e17d7dc5e2de7967afaa4e7ec5664a9fe36b92b1d035,300000,1784785389,0x27758988f6606e7dc4ad8f19d5d4542441742e7323f92b2467570d79f0b11b29,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,100310000,2410821987000,9,2514429,109063341,0xdc83e65e0cc1b160ab58a36c79ea13fcd2f93d426e29b7ce9a9a4bffd27e3fca,0x00000000000000000000000009e9222e96e7b4ae2a407b98d48e330053351eee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001d8fe2c36cb80000000000000000000000000000000000000000000000000000023150302ab800000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000000000000000000000000000000000000000493e00000000000000000000000000000000000000000000000000000000005fa9bf000000000000000000000000000000000000000000000000000000000000002e42e567b36000000000000000000000000ba100000625a3754423978a60c9317c58a424e3d00000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000049719d256a5ea16bfa579ea16e95bea9fa41a45200000000000000000000000000000000000000000000000f38bc1dd78e99ee7c00000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000842616c616e63657200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000342414c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0x27758988f6606e7dc4ad8f19d5d4542441742e7323f92b2467570d79f0b11b29,0xb4b8b6f88361f48403514059f1f16c8e78d61ffd,682,682
486779582,81826,1,1784786154,0xc2b79a09fbcd4c08288315f2316cb9e6848cb88629c15ebe6cbc84ffcf03b7cb,0x2e567b36000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000c186fa914353c44b2e33ebe05f21846f1048beda000000000000000000000000e35e9842fceaca96570b734083f4a58e8f7c5f2a0000000000000000000000000000000000000000000000000348d010de18114100000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0xd297fa914353c44b2e33ebe05f21846f1048cfeb,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x6c411ad3e74de3e7bd422b94a27770f5b86c623b,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,,300000,0xa54797e8448f05e1ba0835d615c5bc1e22aab6bdb0e88a98fa619e5e9bf7aba5,25593416,1784785403,402,0xcaa508a11b02af7dc5172c705a9de215606da82c3e99207c3a82afc6b89b7107,248167751301124417,236667751301124417,486779582,0x0e79ec92f1c7296f3efa033a1058eb0de09328fd7e183ad4be9136b2b667edd7,300000,1784786154,0x3d80af470a1ae0bb81124cc7b1bda8dc4006f72f4daa014ced31e410a535945d,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,5000000000,10000000000000000,9,2514435,107622299,0x232ab87b723c92b23c5fcd6cf6b895a48c5c95613102b1db289c9a8b1274d0e5,0x0000000000000000000000006c411ad3e74de3e7bd422b94a27770f5b86c623b0000000000000000000000000000000000000000000000000348d010de1811410000000000000000000000000000000000000000000000000371ab414502d141000000000000000000000000000000000000000000000000002386f26fc1000000000000000000000000000007ae8551be970cb1cca11dd7a11f47ae82e70e67000000000000000000000000d297fa914353c44b2e33ebe05f21846f1048cfeb00000000000000000000000000000000000000000000000000000000000493e0000000000000000000000000000000000000000000000000000000012a05f20000000000000000000000000000000000000000000000000000000000000001442e567b36000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000c186fa914353c44b2e33ebe05f21846f1048beda000000000000000000000000e35e9842fceaca96570b734083f4a58e8f7c5f2a0000000000000000000000000000000000000000000000000348d010de18114100000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0x3d80af470a1ae0bb81124cc7b1bda8dc4006f72f4daa014ced31e410a535945d,0xea3123e9d9911199a6711321d1277285e6d4f3ec,751,751
486779583,63096,1,1784786154,0x42e06fc13108ed2d14156c72f7fd1a183823ca5cbed8b3fc6820cfed57c23d86,0x493a4f848c8d6c356cfffe6d140537e9809b76373f94e883aab1fc3af85f12e8b064126d0000000000000000000000000000000000000000000000000000000000000000,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0xe35e9842fceaca96570b734083f4a58e8f7c5f2a,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,,2000000,0xa54797e8448f05e1ba0835d615c5bc1e22aab6bdb0e88a98fa619e5e9bf7aba5,25593416,1784785403,407,0xcaa508a11b02af7dc5172c705a9de215606da82c3e99207c3a82afc6b89b7107,20000000000000000,0,486779583,0x7eecb5c220c2d46beb52b9bf34a9ccd70ad731d051e10dd149f145614c7d3085,2000000,1784786154,0xf3ea300315f79c15fd0d1d5b589e1315539d648d3d9c15bc194c6886a0589366,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,5000000000,10000000000000000,9,2514436,107622299,0xd2fec09d5c9e70e56e46a8ecb8816fdde636a65eb96319696effac4c46502d96,0x000000000000000000000000e35e9842fceaca96570b734083f4a58e8f7c5f2a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000470de4df820000000000000000000000000000000000000000000000000000002386f26fc1000000000000000000000000000007ae8551be970cb1cca11dd7a11f47ae82e70e6700000000000000000000000007ae8551be970cb1cca11dd7a11f47ae82e70e6700000000000000000000000000000000000000000000000000000000001e8480000000000000000000000000000000000000000000000000000000012a05f2000000000000000000000000000000000000000000000000000000000000000044493a4f848c8d6c356cfffe6d140537e9809b76373f94e883aab1fc3af85f12e8b064126d0000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0xf3ea300315f79c15fd0d1d5b589e1315539d648d3d9c15bc194c6886a0589366,0xd297fa914353c44b2e33ebe05f21846f1048cfeb,751,751
486785661,83380,1,1784787685,0x203c728b8f6e78909906bdf0208437dbcc70cebb42196dcb6b03de07d52b1bf7,0x493a4f845e773cd36519bbee281c13c1c1d8834df66607d22c1bf970e27f35fc04a2c7329ea8147fb087456b75c7d16bc2c516981dbbc80e3d903ef023b5e7c751654c1d,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0xe35e9842fceaca96570b734083f4a58e8f7c5f2a,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,,2000000,0x1430180d981e2b9d4388962acf74427101b3eefd7a02b48f05deeb343f4a2b1b,25593572,1784787275,1399,0x0494a9f14adfb4cd668119c2b281d4ead7a5be137a2e9444d199053aeeeb0612,20000000000000000,0,486785661,0x2d4b56e2d243adeaace7b676f8a357b92cf85b34388a8774edcf5f350f34de35,2000000,1784787685,0xdb33e1cbd70e2b668b2993bcfd0d2d59f42ff232a73706644526305b08f9030c,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,5000000000,10000000000000000,9,2514449,78397588,0xa9394b646880f9e24207f4dbc644b904cbd14cc7e2f6425c162f02836d70c55a,0x000000000000000000000000e35e9842fceaca96570b734083f4a58e8f7c5f2a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000470de4df820000000000000000000000000000000000000000000000000000002386f26fc1000000000000000000000000000007ae8551be970cb1cca11dd7a11f47ae82e70e6700000000000000000000000007ae8551be970cb1cca11dd7a11f47ae82e70e6700000000000000000000000000000000000000000000000000000000001e8480000000000000000000000000000000000000000000000000000000012a05f2000000000000000000000000000000000000000000000000000000000000000044493a4f845e773cd36519bbee281c13c1c1d8834df66607d22c1bf970e27f35fc04a2c7329ea8147fb087456b75c7d16bc2c516981dbbc80e3d903ef023b5e7c751654c1d,auto_redeem_success,0xdb33e1cbd70e2b668b2993bcfd0d2d59f42ff232a73706644526305b08f9030c,0xd297fa914353c44b2e33ebe05f21846f1048cfeb,410,410
486787207,21055,1,1784788075,0xd36cf03d31a6f43d1d3394c1c0accdb684377d2f7cc97086fc383fc923168444,0x,0x9348ecdbd581e432217e1bd2303a42986537e91e,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x9348ecdbd581e432217e1bd2303a42986537e91e,0x9348ecdbd581e432217e1bd2303a42986537e91e,,21986,0x1013734d850ab61140cbd6b96e2322ce9c8ffc33141ecfb4ef168c372c32cb44,25593578,1784787347,142,0x12e2ac5d6a38122cc21fd7b586e1062bf41f73968bf005635d8a1d73507eeb53,5209865960721071,5206733347565071,486787207,0x3c34b28341a2eb542bf3858728b6e5391e318777ad8af71d655c2f3a7144482a,21986,1784788075,0x6a5e979754a4eb104a809717d77adbf01cadd7ed4a3fca2d47d49fcbe0daf608,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,120000000,494293156000,9,2514450,96138819,0x65318a2a0c7080e7547bf5be9277d39152ceb4520ad139c45452fc52fab88eee,0x0000000000000000000000009348ecdbd581e432217e1bd2303a42986537e91e00000000000000000000000000000000000000000000000000127f7f139f2e0f0000000000000000000000000000000000000000000000000012825871ea8aaf00000000000000000000000000000000000000000000000000000073162b00a00000000000000000000000009348ecdbd581e432217e1bd2303a42986537e91e0000000000000000000000009348ecdbd581e432217e1bd2303a42986537e91e00000000000000000000000000000000000000000000000000000000000055e20000000000000000000000000000000000000000000000000000000007270e000000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0x6a5e979754a4eb104a809717d77adbf01cadd7ed4a3fca2d47d49fcbe0daf608,0x2342deb6f5749ef6ce6943a275a1d3e7486f5fbf,728,728
486787209,577105,1,1784788075,0xceeff90ba4698088fc7115e756466e71d71865c7570c0102084224a39c071bf7,0x2e567b36000000000000000000000000998f02a9e343ef6e3e6f28700d5a20f839fd74e6000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c000000000000000000000000000000000000000000000002985ca8e1c050a5f000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002400000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000001c0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000180000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000022526f62696e686f6f64204d61726b65747320284f6e646f20546f6b656e697a656429000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000006484f4f446f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000,0xb499a6e48476c7c8163aa0a16e6ef378fe25ba1c,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x09e9222e96e7b4ae2a407b98d48e330053351eee,0xb499a6e48476c7c8163aa0a16e6ef378fe25ba1c,,761957,0x3024a3e827b4c907a5e34785d49ee25a76b0390beb2c4110572634bccb5a4457,25593588,1784787467,85,0x06ab7a17232e0beab728a11dec3d3f4766de7757738c7e80f73b5587cdaf9204,94124300750080,0,486787209,0xeafeb11cc2d8e84cd5ded97bc47ee76fd62a5e0e8910e64510012166ac9413c3,761957,1784788075,0xbc71bbe6daef2bd126af0edbf97f79fbd1ae67a819924e5d1ef8e1b0d1eada7a,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,120312000,2451730166080,9,2514452,106601587,0x01ea134362fa706e507345a32118d8c161a601d2dd80b1292c439dade26e82a0,0x00000000000000000000000009e9222e96e7b4ae2a407b98d48e330053351eee00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000559b0582cd000000000000000000000000000000000000000000000000000000023ad6817140000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c00000000000000000000000000000000000000000000000000000000000ba06500000000000000000000000000000000000000000000000000000000072bd0c000000000000000000000000000000000000000000000000000000000000003042e567b36000000000000000000000000998f02a9e343ef6e3e6f28700d5a20f839fd74e6000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c000000000000000000000000b499a6e48476c7c8163aa0a16e6ef378fe25ba1c000000000000000000000000000000000000000000000002985ca8e1c050a5f000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002400000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000001c0000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000180000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000022526f62696e686f6f64204d61726b65747320284f6e646f20546f6b656e697a656429000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000006484f4f446f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000,auto_redeem_success,0xbc71bbe6daef2bd126af0edbf97f79fbd1ae67a819924e5d1ef8e1b0d1eada7a,0xb4b8b6f88361f48403514059f1f16c8e78d61ffd,608,608
486787211,34746,1,1784788075,0x18276b565562e9739f6cb0cc082b43e6c0a893a71b069582ba65685c2ad70332,0x69ea17710000000000000000000000000000000000000000000000001035a0c89cc4e8d1,0xc5d291607600044348e5014404cc18394bd1d57d,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x594fb75d3dc2dfa0150ad03f99f97817747dd4e1,0xc5d291607600044348e5014404cc18394bd1d57d,,40000,0x024b3e699366f5f1433693dce283883f39061f39c4a9c93b2547bc5d9af844a9,25593604,1784787659,98,0x38a6dbaf6675a542cea2bdf1bc8f8ddf9cbc55cb86097251100100ca19e4236e,4789561116800,0,486787211,0x16579f905a5435bf0c078d599b25fee81bccd610ccaf09c95cc951b0c28cef2d,40000,1784788075,0x47093b2131c7350aa336ff56fa5b1f7d3dd729802cca7e40fd63a20e75fd48dd,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,100000000,789561116800,9,2514454,94787604,0xd2ca1a935fd159129d5c32e44ff73dc8db88146b703821e824f8ea95742fa8be,0x000000000000000000000000594fb75d3dc2dfa0150ad03f99f97817747dd4e100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045b2816c880000000000000000000000000000000000000000000000000000000b7d5828880000000000000000000000000c5d291607600044348e5014404cc18394bd1d57d000000000000000000000000c5d291607600044348e5014404cc18394bd1d57d0000000000000000000000000000000000000000000000000000000000009c400000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000000000000000000000000000000000000000002469ea17710000000000000000000000000000000000000000000000001035a0c89cc4e8d1,auto_redeem_success,0x47093b2131c7350aa336ff56fa5b1f7d3dd729802cca7e40fd63a20e75fd48dd,0x16440300f829ad3fc8f33838bc88cfc4093bbe64,416,416
486787212,34974,1,1784788075,0x1efec0e14d0c222e86d37d6bc91320816b928314a178e5cc01ffdfa83275a8f9,0x405abb410000000000000000000000000000000000000000000000001035a0c89cc4e8d1000000000000000000000000000000000000000000000000000000006a61b2d7,0xc5d291607600044348e5014404cc18394bd1d57d,42161,range,1300992,1,created,SDK-compatible EIP-2718 type 0x69 RLP + keccak256,0x7eccbbd05830edf593d30005b8f69e965af4d59f,0xc5d291607600044348e5014404cc18394bd1d57d,,40000,0xe190c930c2381d5fb98cdf75cfe21820062bf8dbabb82bcc5558f21ba76680d2,25593605,1784787671,74,0x313d6f5ff4716e826d4dec75862b4efb3f9973d58b35fd41c032623196afc88b,4735248481536,0,486787212,0x3dc62f5e517e5127f40467e8fcb2d53da5e5c87d32c954a65bd5e023abd60ad4,40000,1784788075,0xa6826eedfd945ad2e3701b50221c998252527ee74bafd401add456242a3547f2,1,high,official SDK-compatible retryable creation id -> L2 receipt,exact,100000000,735248481536,9,2514455,95373879,0x4ad746d697b96cede7cb6f6e8f95422ddf95bddd48f3f8ff2a9b9fb5af3b6663,0x0000000000000000000000007eccbbd05830edf593d30005b8f69e965af4d59f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044e82cdbd00000000000000000000000000000000000000000000000000000000ab30397d00000000000000000000000000c5d291607600044348e5014404cc18394bd1d57d000000000000000000000000c5d291607600044348e5014404cc18394bd1d57d0000000000000000000000000000000000000000000000000000000000009c400000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000000000000000000000000000000000000000000044405abb410000000000000000000000000000000000000000000000001035a0c89cc4e8d1000000000000000000000000000000000000000000000000000000006a61b2d7,auto_redeem_success,0xa6826eedfd945ad2e3701b50221c998252527ee74bafd401add456242a3547f2,0x4240cfb03ec9b1ea38cb7bfcd26ee7bc3b506bc2,404,404
